attitude.roll,attitude.pitch,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z,gravity.x,gravity.y,activity
-2.601191,-1.472146,0.337657,0.057646,0.12521,-0.012689,0.037348,0.011714,-0.050666,0.995138,standing
-1.413042,-1.194811,-0.012475,0.018851,-0.005926,-0.010844,0.007293,0.042335,-0.36263,0.930146,standing
-2.165463,-1.357834,-0.820385,0.689621,0.259867,-0.146422,-0.0875929999999999,0.0433259999999999,-0.175019,0.977409,upstairs
-0.3117,-1.314863,0.467763,0.096742,-0.4296689999999999,0.260418,-0.271321,0.05871,-0.077633,0.967427,downstairs
0.810605,-0.892409,-1.974517,-1.026138,-0.808389,-0.910952,-1.355643,0.66875,0.454775,0.778586,jogging
0.8434659999999999,-0.981363,2.62029,-0.5718,2.616221,-0.8077439999999999,0.321301,-0.269953,0.4152119999999999,0.831256,upstairs
-0.261313,-1.173696,0.7669779999999999,0.2185639999999999,0.209671,-0.120696,0.575769,-0.134959,-0.099915,0.922186,downstairs
-0.011167,-1.367692,-0.5868439999999999,0.090124,0.396534,-0.107307,-0.020781,0.192197,-0.002251,0.979445,walking
1.579577,-1.105278,2.265155,-1.672589,0.0126579999999999,-0.339336,0.5611229999999999,0.168971,0.448833,0.893589,walking
-2.284006,-1.4677209999999998,5.98404,-2.684112,0.330995,-1.773261,3.98744,0.075771,-0.077752,0.994692,jogging
0.7540560000000001,-1.353514,0.051921,0.083869,-0.000325,-0.009204,0.016509,0.055975,0.147372,0.976487,standing
2.5056529999999997,-1.474581,0.148015,-0.313246,-0.680367,-0.149779,-0.337569,-0.132302,0.0570059999999999,0.995375,upstairs
-1.007595,-1.363156,-1.628613,-0.3909579999999999,-0.423407,0.445646,0.177715,-0.736939,-0.174284,0.97852,downstairs
0.623854,-1.470324,0.0270209999999999,0.05785,-0.008292,-0.036022,-3.8e-05,0.007439,0.058575,0.994957,standing
-2.894703,-1.327498,3.724122,1.7063259999999998,0.309055,0.177191,-0.322325,-0.123524,-0.058875,0.970549,downstairs
0.5663189999999999,-0.338626,-0.002408,-0.004027,0.004979,-0.00072,0.000801,-0.009217,0.506061,0.332192,sitting
-2.670577,-0.081094,-0.0006799999999999,0.014632,0.0022719999999999,0.002044,0.005864,0.00327,-0.4523,0.081005,sitting
1.292037,-0.904064,-1.512685,1.431756,-0.259293,-0.0946019999999999,-0.081577,-0.0600299999999999,0.594541,0.7858470000000001,downstairs
1.525343,-1.268865,-0.22359,1.578831,0.344515,0.045583,-0.74932,-0.066384,0.297053,0.954764,jogging
-1.2016440000000002,-1.173912,0.071417,1.158235,0.282037,0.373565,-0.293028,0.198621,-0.360473,0.92227,walking
0.858671,-1.399468,-0.066088,-0.086251,0.003007,0.010419,0.009804,0.014158,0.1287869999999999,0.985359,standing
-0.758984,-1.441015,1.123456,-1.496113,0.459879,0.081342,-0.212141,-0.573934,-0.089063,0.99159,downstairs
-2.93059,-1.1896799999999998,-0.59868,0.0150509999999999,0.370063,0.366431,-0.405057,0.100851,-0.077902,0.92825,upstairs
-0.13718,-1.1005,0.735631,-1.026012,-0.447672,-0.1433849999999999,-0.381943,0.28452,-0.0619679999999999,0.8914340000000001,upstairs
-0.08031,-1.310714,1.881785,-2.708704,1.78092,-0.142227,-0.490401,0.391737,-0.02063,0.966369,walking
-0.307951,-1.198446,-0.305148,-0.446714,-0.14451,0.081704,0.1041849999999999,0.6107779999999999,-0.1102539999999999,0.931475,walking
-1.950437,-1.439399,-0.8213219999999999,1.024652,0.344915,-0.1804059999999999,-0.232209,-0.0977929999999999,-0.121688,0.99138,upstairs
-0.482488,-1.399348,-0.471293,0.715646,0.704791,0.088222,-0.17055,0.022819,-0.0791429999999999,0.985339,upstairs
0.1157849999999999,-1.282944,-0.436613,-0.746827,-0.4276899999999999,-0.044683,-0.825677,0.222294,0.032797,0.958856,jogging
1.280791,-0.94921,1.841847,-2.871539,2.536099,1.232069,0.661089,-0.310823,0.558,0.812956,jogging
-0.129368,-0.897001,2.066584,-4.347533,0.02938,-0.6194109999999999,-1.328395,1.588983,-0.080494,0.781459,jogging
0.500379,-1.073169,-1.959967,1.7528290000000002,-0.66387,-0.348088,0.445806,0.419827,0.229008,0.878718,walking
-1.174268,-0.8660700000000001,1.147669,-0.475095,-0.115239,0.236284,-0.506418,0.040826,-0.597536,0.761789,downstairs
-0.012059,0.05218,-0.0009789999999999,-0.00066,0.01074,0.013065,0.0155039999999999,-0.007995,-0.012043,-0.0521559999999999,sitting
-1.773657,-1.115534,0.0252569999999999,-0.037973,-0.000293,-0.01116,0.006182,0.018507,-0.430643,0.8981459999999999,standing
-2.174123,-1.440299,3.663,-0.630903,-1.540017,-0.032808,0.273136,-0.0783659999999999,-0.107024,0.991497,upstairs
-0.50262,-1.314216,-0.0788919999999999,0.489139,-0.135068,-0.258976,0.549048,-0.468113,-0.122235,0.967263,downstairs
-1.340492,-1.13904,0.724223,-0.3200429999999999,0.02905,0.297501,-0.104918,-0.1019289999999999,-0.407395,0.908232,downstairs
0.962147,-0.996671,-0.426907,-0.8750969999999999,2.155988,0.370192,0.213754,-0.158739,0.445558,0.839667,downstairs
0.428502,-0.386417,0.002318,0.0050479999999999,-0.015527,0.013902,0.004522,-0.013528,0.384871,0.376872,sitting
0.606931,-0.844066,1.466929,-1.319152,1.141723,-0.269241,-0.285086,0.077404,0.378952,0.747351,upstairs
1.118768,-1.32455,-0.90463,1.033597,0.3522139999999999,-0.022996,0.307296,-0.450722,0.21927,0.969834,downstairs
1.435843,-1.3896700000000002,0.412128,-0.216916,-0.688955,-0.080214,-0.25183,-0.183061,0.178451,0.983642,downstairs
-0.7392989999999999,-0.65171,-2.947261,-0.183153,-0.0342079999999999,-0.045012,0.070547,0.134838,-0.535676,0.6065470000000001,upstairs
0.635024,-1.129802,-1.3278299999999998,-1.01921,-0.121228,-0.186882,-0.4164279999999999,0.133024,0.253197,0.904328,downstairs
-2.2470220000000003,-1.236289,-1.95472,0.208129,-0.890067,0.28012,-0.018409,-0.052671,-0.2560409999999999,0.944572,walking
-0.978928,-1.423624,0.001564,-0.050601,0.003103,-0.006719,-0.000634,-0.064177,-0.121683,0.98919,standing
-2.561156,-1.134225,4.192978,-0.787607,2.2528330000000003,0.18215,-0.749865,-0.065941,-0.231878,0.906207,downstairs
-1.036553,-1.426891,-0.048103,-0.0663049999999999,-0.010638,0.003761,0.006629,-0.052439,-0.12342,0.989663,standing
1.996235,-1.391207,0.034457,0.1045619999999999,0.004492,0.025358,0.00235,-0.039339,0.162691,0.983917,standing
0.388902,-1.05146,-0.6536390000000001,-1.001943,-0.800275,0.110789,-0.16095,0.032266,0.188176,0.868149,walking
0.668333,-0.507269,0.000101,0.004691,0.001187,0.009014,-0.01335,-0.012647,0.5416449999999999,0.485792,sitting
-1.742781,-0.952097,0.740579,1.638918,-0.2848159999999999,0.864526,0.075137,-0.678312,-0.571419,0.814634,jogging
-0.59542,-0.850484,3.348755,-0.855259,2.0802549999999997,-0.535108,2.313632,-0.0326129999999999,-0.369952,0.7516,jogging
-0.345417,-0.714186,-1.197011,2.626284,1.046531,0.300097,0.886791,-0.182149,-0.255846,0.6550020000000001,upstairs
0.543986,-0.241339,-0.003681,-0.0021449999999999,0.001834,-0.00571,0.003489,-0.007234,0.502552,0.239003,sitting
2.1613450000000003,-0.690211,-1.41271,-1.745854,0.38138,0.041134,0.125202,0.412281,0.6405069999999999,0.6367,downstairs
0.563,-0.9327,2.450741,1.735993,0.826577,0.078563,0.410331,0.225012,0.317921,0.803231,walking
-2.3698509999999997,-0.380711,0.007154,-0.026241,-0.001857,-5.5e-05,0.003267,0.0004349999999999,-0.647452,0.371581,sitting
-2.14712,-1.348668,-0.395973,3.188296,0.476667,-0.020155,-0.002103,-0.456962,-0.1847099999999999,0.975431,upstairs
-0.710441,-1.305126,1.291209,-0.0801019999999999,-0.785409,-0.010423,-0.009228,0.03113,-0.171218,0.964917,upstairs
0.875396,-1.304169,-3.200393,3.34119,-0.578195,-0.953163,-1.614445,0.6969420000000001,0.202293,0.964665,jogging
-2.171251,-1.384153,-0.945116,-0.1058009999999999,-0.04318,-0.17521,-0.038236,-0.082234,-0.153083,0.982633,upstairs
-2.05019,-1.514329,0.0251139999999999,0.241328,-0.009954,-0.010066,-0.00335,0.024983,-0.050008,0.998406,standing
-2.405732,-0.231867,-0.011319,-0.004732,0.004987,-0.00415,0.003253,0.001976,-0.6532600000000001,0.2297949999999999,sitting
1.480979,-1.266281,-0.8696809999999999,-0.338318,-0.2185389999999999,-0.288831,-0.376295,0.090461,0.298612,0.953992,downstairs
3.101891,-1.507005,0.148612,0.077223,-0.002496,0.015474,-0.00088,0.002844,0.002516,0.997966,standing
-2.02891,-1.4047120000000002,0.213201,-0.1095119999999999,0.137017,-0.066345,0.040128,0.023018,-0.1482089999999999,0.98624,standing
-1.529493,-1.14555,-0.2100389999999999,0.1735539999999999,-0.068288,0.055424,-0.03551,0.064091,-0.412159,0.910937,standing
1.072271,-1.334084,0.11702,-0.570963,-0.117434,-0.008384,-0.111259,-0.161716,0.2059239999999999,0.972114,downstairs
2.715897,-1.046491,2.139443,-1.506683,0.681126,-0.085896,-0.596797,-0.638213,0.206715,0.8656719999999999,downstairs
1.036305,-1.115307,-0.775539,0.275945,-0.395552,-0.390579,-0.356389,0.058446,0.37851,0.8980459999999999,downstairs
1.537585,-1.324934,0.265579,-0.943117,0.8230569999999999,1.028424,0.663129,-0.5772619999999999,0.243228,0.969928,upstairs
-0.1327,-1.400889,-0.8736870000000001,-1.190656,0.336458,0.005753,-0.328771,-0.045598,-0.0223699999999999,0.9856,walking
-0.6180720000000001,-1.2788469999999998,-0.029029,0.052769,-0.02729,-0.006879,-0.0033079999999999,0.033632,-0.166751,0.957685,standing
-0.226083,-1.447894,0.749463,0.797487,0.289066,0.361236,-0.453517,-0.082644,-0.027481,0.992457,downstairs
-1.227091,-1.432118,0.142458,-0.298913,0.006531,-0.004335,0.002261,0.04993,-0.129698,0.9904,standing
-0.978569,-1.423721,-0.002564,-0.01699,-0.000833,-0.004047,0.001946,-0.060827,-0.1215789999999999,0.989204,standing
0.488301,-1.379915,2.603381,-0.909066,-0.149904,-1.258905,1.25092,2.5089240000000004,0.088998,0.981837,jogging
-2.1850099999999997,-1.292369,-6.125411,1.600885,-4.03084,-0.485493,1.296385,0.061771,-0.22459,0.961489,jogging
0.796059,-0.089516,-0.00025,0.001038,-2.1e-05,-0.009898,0.002568,-0.013541,0.711742,0.089397,sitting
0.629492,-0.4279729999999999,0.000871,-0.002581,-0.0023079999999999,0.003549,0.0016589999999999,-0.005224,0.535636,0.4150279999999999,sitting
0.109191,-0.8951399999999999,-0.773778,0.711117,-0.1660839999999999,-0.043724,-0.324044,-0.06786,0.0681539999999999,0.780297,upstairs
0.57192,-0.665741,0.011502,-0.0034119999999999,0.001101,0.009771,-0.001431,-0.006618,0.4256689999999999,0.617642,sitting
-0.263503,-1.388315,0.0258459999999999,-0.4958609999999999,0.0839179999999999,-0.011602,0.012423,0.020803,-0.047267,0.983396,standing
-3.061711,-1.514323,0.078614,0.249204,-0.0434,-0.038038,-0.024163,-0.01479,-0.004504,0.998406,standing
1.51315,-1.2586389999999998,0.013057,0.2301639999999999,0.043336,-0.024128,-0.014555,0.006356,0.306583,0.951673,standing
1.252754,-1.458624,-0.005839,0.070424,-0.003642,0.011767,-0.004961,0.033152,0.106214,0.993715,standing
0.067213,-0.20583,-0.002932,0.005297,-0.00971,0.008367,0.027935,0.000592,0.065745,0.20438,sitting
1.267736,-1.323525,-1.7463959999999998,-0.8720399999999999,-0.215002,0.551251,-0.099207,0.185116,0.233585,0.969584,jogging
0.5696319999999999,-1.367949,1.255015,-0.437306,0.373537,-0.045473,0.095332,-0.059564,0.108645,0.979497,upstairs
1.210562,-1.300785,-2.441618,-0.5978020000000001,0.991983,0.007894,-0.290092,0.127067,0.249598,0.963768,upstairs
-2.5566020000000003,-1.2159,-0.607777,-0.380252,-0.254625,-0.197794,0.173264,0.231954,-0.191854,0.937682,downstairs
-0.08512,-1.469897,-3.540478,1.839074,-0.1445,0.284051,-0.26884,0.420804,-0.008554,0.994914,downstairs
-0.1401089999999999,-1.212322,-5.520425,0.421245,3.849968,0.172866,1.30815,-0.394052,-0.048995,0.936433,jogging
-2.009318,-1.35277,1.05905,0.1226849999999999,0.017649,-0.051878,-0.067147,0.004685,-0.195803,0.976326,upstairs
1.162667,-0.524467,1.946557,0.101293,-0.946117,1.0878,0.565822,-1.884038,0.7944939999999999,0.5007520000000001,jogging
0.6164430000000001,-1.357811,0.953981,0.953514,-0.3879559999999999,0.039273,0.215528,0.312473,0.122196,0.977404,downstairs
-1.425869,-1.250771,-1.2068530000000002,0.930793,-0.113601,-0.06175,0.20452,-0.119684,-0.311281,0.949227,upstairs
-0.6054430000000001,-1.405318,-2.7748,-4.67557,0.391417,-0.041076,0.093159,-0.508221,-0.093735,0.98634,downstairs
0.784375,-1.433261,1.314718,0.576109,0.695754,-0.102259,-0.016024,-0.059851,0.096812,0.990557,walking
2.453724,-1.506798,-0.576566,-0.035116,-0.585866,0.107777,0.206652,0.05382,0.0406,0.997953,upstairs
0.366088,-1.283196,-0.736306,-1.61007,0.614306,0.575485,0.574535,-0.753501,0.101532,0.958927,downstairs
-0.448122,-1.216784,-1.31007,-2.896791,0.5190239999999999,0.600204,0.201735,0.208688,-0.150192,0.937989,walking
1.149357,-1.408926,0.0137849999999999,-0.01779,0.027101,-0.027419,0.0133169999999999,0.050107,0.147033,0.986928,standing
-1.480443,-1.0775629999999998,2.233423,0.708724,0.250906,0.407916,-0.00306,-0.246783,-0.471545,0.880807,upstairs
0.475431,-0.909086,-1.141537,1.403474,0.988312,-0.03069,0.110197,0.139245,0.281254,0.788942,downstairs
-0.052749,-0.236811,0.005023,-0.007389,-0.000678,0.030044,0.030838,0.002019,-0.051253,0.234604,sitting
1.061693,-1.0708950000000002,0.19944,0.242955,0.3995849999999999,-0.067402,0.474009,-0.019554,0.418537,0.8776299999999999,downstairs
-2.708139,-0.3783849999999999,0.18039,-0.460325,-0.292026,0.20121,-0.823369,-0.3588119999999999,-0.390297,0.3694199999999999,upstairs
-0.983825,-1.279433,0.017762,0.057785,-0.026032,0.01115,-0.000761,-0.004326,-0.239178,0.957853,standing
0.191124,-0.925904,0.461614,-2.115052,0.222254,-0.312141,-0.562867,0.341217,0.114189,0.799165,downstairs
-2.2044650000000003,-1.247507,-0.474696,-0.4112189999999999,-0.558575,0.233226,0.427094,-0.306361,-0.255992,0.948196,downstairs
-2.716931,-1.396893,0.108194,0.216542,-0.153988,-0.0525809999999999,-0.016045,-0.019107,-0.071275,0.984917,standing
-0.116631,-1.279342,0.014581,-0.00847,0.053341,0.011816,-0.003176,-0.011391,-0.033437,0.957827,standing
-0.148394,-1.00753,-1.036779,0.2487349999999999,0.055225,-1.048543,-2.152156,1.91361,-0.078944,0.845515,walking
1.3982709999999998,-1.25017,0.163522,0.190843,-0.076053,-0.010513,0.04173,0.058077,0.310425,0.949038,standing
0.356394,-0.351472,-0.022184,0.014215,0.005724,0.0025559999999999,-0.00642,0.0067769999999999,0.3275679999999999,0.34428,sitting
-2.560384,-1.28311,-0.515642,1.7522529999999998,-0.458125,0.601358,-0.796549,-0.702769,-0.155771,0.958903,jogging
1.149424,-0.515207,0.8668530000000001,-3.085317,4.751468,0.711929,1.642997,-0.227869,0.794068,0.4927149999999999,upstairs
-0.062618,-0.874361,-0.415667,-0.047658,0.457512,-0.0318339999999999,0.061037,0.018526,-0.040142,0.767134,downstairs
-0.4528819999999999,-0.691612,0.892726,-0.8400700000000001,-0.907492,0.020881,-0.268288,0.320176,-0.337013,0.637779,upstairs
-2.403339,-0.2356849999999999,0.000328,0.010539,-0.011031,0.00265,0.011226,-0.005,-0.654383,0.23351,sitting
-0.986399,-1.444915,-0.67237,0.363811,-0.254135,0.276873,-0.215171,-0.106977,-0.1046619999999999,0.992087,upstairs
0.958942,-0.743559,0.002667,0.00011,0.0011949999999999,-0.0040149999999999,0.014754,0.002432,0.602526,0.676912,sitting
1.556658,-1.408953,-0.2868429999999999,1.718375,-0.4241569999999999,0.0547659999999999,-0.034982,0.123707,0.161084,0.986932,upstairs
-1.59051,-1.364428,0.031742,-0.018386,-0.004794,-0.02223,0.004815,0.001469,-0.204866,0.978782,standing
0.065096,-1.400831,-0.010795,-0.187598,0.024873,0.041731,0.008947,0.002484,0.011003,0.985591,standing
-1.387923,-1.181457,-0.014652,-0.040027,-0.02335,-0.049608,-0.008641,0.116421,-0.373244,0.92516,standing
1.071784,-1.33487,2.041836,-0.189831,1.8239849999999995,0.675535,-0.2898489999999999,0.002267,0.205232,0.972298,downstairs
-2.375594,-1.238404,-0.140337,0.0781299999999999,-0.0150879999999999,0.046596,0.086993,-0.101369,-0.226207,0.945265,standing
1.019965,-0.902269,-0.8384149999999999,0.011349,0.349887,0.183026,-0.188315,-0.098884,0.528141,0.7847350000000001,downstairs
0.5353640000000001,-1.085761,-1.2897299999999998,0.4699319999999999,0.359846,1.13036,2.141419,-1.576541,0.23785,0.884659,walking
0.181081,-1.288628,2.613267,-1.818689,0.243453,-0.024663,0.085094,0.0692049999999999,0.050145,0.960454,downstairs
1.528446,-1.367749,-0.012775,0.011431,0.007929,0.03899,0.001241,-0.026632,0.201153,0.979457,standing
1.280424,-0.870325,-1.615424,1.328374,-1.408463,0.246806,-0.416043,-0.5082479999999999,0.61759,0.764538,upstairs
0.765882,-0.094961,-0.0032909999999999,0.0034159999999999,0.00213,-0.002092,0.002502,-0.004995,0.69005,0.094819,sitting
-2.921951,-1.219405,-0.092175,2.282571,-0.1822359999999999,0.161083,1.684076,0.213059,-0.0749919999999999,0.938895,jogging
-0.324641,-1.024965,-1.035443,-1.541284,0.008422,0.105816,-0.711248,0.554037,-0.1655849999999999,0.8546959999999999,walking
-2.479755,-0.157673,-0.040275,0.029837,0.028591,0.0070079999999999,-0.0108709999999999,0.007428,-0.606938,0.15702,sitting
-0.439009,-1.186339,-1.232961,-0.692767,-0.486476,-0.054134,-0.336731,0.116875,-0.159412,0.927002,downstairs
-2.114794,-0.90212,-3.199763,1.340242,-2.222602,0.8335110000000001,-0.306845,-0.921721,-0.530456,0.784643,downstairs
-2.1091029999999997,-1.363447,2.605085,0.111475,-1.208385,0.4153239999999999,0.296353,0.129487,-0.176753,0.97858,downstairs
1.67336,-0.997291,-1.375502,-1.591679,-0.8773790000000001,-0.025906,-0.2975239999999999,0.0105659999999999,0.539715,0.8400040000000001,downstairs
1.286508,-1.3471879999999998,-1.640396,-1.049988,-0.124206,0.3720179999999999,2.087381,0.148617,0.212836,0.975104,downstairs
0.526523,-0.625904,0.91716,-1.3017,0.009519,-0.2737219999999999,-0.079086,0.014206,0.407267,0.585831,upstairs
1.120162,-1.212682,-2.318766,-0.281066,-1.579865,-0.173049,-0.038305,-0.217944,0.31549,0.936559,downstairs
1.153534,-0.335319,-0.003153,0.000638,0.002237,0.008968,0.0064099999999999,0.001112,0.8632850000000001,0.32907,sitting
0.091184,-0.205961,0.012544,0.011862,0.010761,0.008935,0.0138,-0.0003,0.089133,0.204508,sitting
-0.759934,-1.411609,1.822939,0.1812089999999999,0.573318,-0.093558,-0.7931729999999999,0.180275,-0.10917,0.987356,downstairs
0.667652,-1.223274,-2.503258,-0.461287,-0.1151599999999999,0.314823,0.303173,0.618526,0.210858,0.94022,downstairs
-2.838986,-1.3373469999999998,0.292607,-1.503426,-0.12061,0.121338,1.218471,0.773061,-0.068939,0.972874,walking
1.401589,-1.418663,-0.164044,1.775909,-1.046142,0.419883,-0.301423,-0.3628369999999999,0.149347,0.98845,walking
1.7478200000000002,-1.468037,0.569866,-0.124498,-0.100657,0.1692789999999999,-0.190541,-0.138864,0.100954,0.994725,downstairs
-1.713952,-1.405822,-0.620826,0.157133,0.462543,-0.0996,0.034802,-0.009224,-0.162546,0.986423,downstairs
0.530877,-0.222856,-0.003153,0.000428,0.000246,-0.006815,0.026741,1.7e-05,0.493768,0.221016,sitting
-2.672606,-0.0920309999999999,-0.009242,-0.049741,0.020062,0.0081599999999999,-0.009504,0.002221,-0.4500699999999999,0.091901,sitting
-0.3547889999999999,-0.473718,-0.67411,0.299639,0.071849,-0.037116,-0.198416,-0.025072,-0.309136,0.4561979999999999,upstairs
-0.00909,0.045416,-0.004152,0.007986,-0.000159,0.002,0.013174,-0.001088,-0.00908,-0.045401,sitting
0.943617,-0.896598,0.682979,-1.314604,0.3599719999999999,-0.626274,-0.2151679999999999,0.3226239999999999,0.505455,0.781208,walking
-1.287768,-1.389325,-0.458279,-0.819739,0.53892,0.032256,0.188555,-0.689244,-0.173278,0.983579,downstairs
0.033461,-1.12906,1.395711,-1.967285,1.028899,-0.078084,-0.180836,0.364771,0.014302,0.904011,downstairs
1.053227,-1.451862,1.546492,-0.867224,0.731727,-0.431593,0.4221189999999999,-0.257358,0.103071,0.992936,upstairs
-2.721197,-1.403643,1.869169,3.066321,-0.435531,-0.3504739999999999,0.80828,-0.191308,-0.0678769999999999,0.986062,jogging
-1.291516,-1.139334,-0.28033,-0.880764,0.067497,0.075599,-0.4752189999999999,0.204295,-0.40197,0.908355,walking
-0.656895,-1.421219,-0.013353,-0.060232,0.002539,0.034937,0.0100209999999999,-0.116123,-0.090754,0.988834,standing
0.932417,-0.8416389999999999,-0.131889,1.143107,0.959056,0.243188,0.2938449999999999,-0.374175,0.535026,0.745736,downstairs
1.241843,-1.360128,0.361041,0.3880949999999999,0.571045,-0.390873,-0.531175,0.317598,0.197803,0.977891,jogging
0.34812,-0.952195,-2.132419,2.725576,0.780511,-0.168932,-0.3538139999999999,-0.046954,0.197817,0.8146899999999999,walking
-2.053818,-0.578542,-0.004302,-0.011807,0.000814,-0.002081,-0.016271,0.010548,-0.741464,0.5468029999999999,sitting
-1.593898,-1.364275,-0.473732,-0.620223,0.687581,0.034906,-0.305044,0.157861,-0.204981,0.97875,downstairs
-2.181627,-1.491701,1.6832200000000002,1.732249,-0.449133,-0.458537,0.314055,0.004776,-0.064596,0.996874,upstairs
-2.387022,-1.3884379999999998,-0.529183,0.966926,-0.038462,-0.758638,0.018931,0.201707,-0.12422,0.983419,downstairs
0.2301969999999999,-1.195665,0.0745649999999999,0.288782,0.109951,0.439289,0.399008,-0.464425,0.083599,0.93046,jogging
1.191288,-1.21826,-0.001191,0.021674,-0.0052689999999999,0.031843,-0.007378,0.015084,0.320619,0.9385,standing
0.8589100000000001,-1.276015,-1.195445,1.154198,-1.063199,-0.058605,-0.2018,0.401465,0.219936,0.956866,walking
-1.25175,-1.2709780000000002,2.6447380000000003,0.998729,-0.347321,-0.045323,0.4271319999999999,0.191545,-0.280437,0.95539,jogging
0.741379,-1.208302,0.790562,-0.6424850000000001,1.099697,-0.8429270000000001,-1.304125,0.068882,0.239457,0.935015,jogging
-2.664196,-0.093249,-0.001449,0.004854,0.002001,-0.0021219999999999,-0.000463,-0.002881,-0.4574729999999999,0.093114,sitting
0.455855,-1.047369,-0.261995,3.983373,-1.55599,0.0613909999999999,0.228142,1.276889,0.220042,0.8661110000000001,walking
-0.8371719999999999,-0.93277,-0.10217,-0.559237,-0.80452,0.24766,0.0843309999999999,-0.1678319999999999,-0.442377,0.8032729999999999,walking
2.115687,-1.177034,0.5225380000000001,1.22976,0.3865449999999999,0.088152,0.131124,-0.4576449999999999,0.3280929999999999,0.923472,upstairs
2.5719939999999997,-1.294782,0.250927,0.4239529999999999,-0.752869,-0.13467,1.324945,-0.147645,0.146938,0.962149,downstairs
-2.242317,-1.383037,2.724977,-1.423671,0.269566,-0.253444,-0.650379,-0.472558,-0.146123,0.982425,jogging
-1.417672,1.406061,0.163,3.808319000000001,-0.087126,0.173477,0.358074,-0.165298,-0.162048,-0.986462,downstairs
3.1289740000000004,-1.410544,-0.233442,0.83996,-1.321138,0.2355809999999999,-0.657597,0.043097,0.002013,0.987187,jogging
-0.936824,-1.224542,1.1898540000000002,-0.279752,0.606762,0.2687239999999999,0.26548,-1.281823,-0.273424,0.940651,downstairs
0.293555,-0.314487,0.038709,-0.062215,0.016916,0.02708,0.005353,-0.041004,0.2751659999999999,0.309329,sitting
-1.629062,-1.179481,-1.686394,2.01579,0.5908720000000001,0.141684,-0.1225589999999999,-0.004296,-0.380758,0.924408,walking
1.506285,-1.247937,-0.266316,0.091539,-0.42182,-0.2801869999999999,-0.192564,-0.005471,0.31661,0.948332,downstairs
0.5912850000000001,-0.693191,-0.015203,0.003281,0.004039,0.009056,0.021421,0.0043409999999999,0.42878,0.638995,sitting
-0.476351,-1.164858,-3.389672,3.753481,1.4443,0.376234,-1.22873,0.550944,-0.181059,0.918732,jogging
0.29775,-1.2078870000000002,-0.95826,-0.962636,-0.16795,-0.023348,0.138374,-0.394028,0.104144,0.934868,downstairs
1.44355,-1.337535,-0.8809950000000001,-0.713134,-0.408787,-0.0325019999999999,-0.122576,0.034125,0.2292789999999999,0.972918,downstairs
0.239985,-0.348512,0.004396,0.006028,0.002228,0.003484,0.002723,-0.009249,0.223399,0.3415,sitting
1.020755,-1.368946,-4.046037999999999,3.737365,-1.153149,-0.251768,-0.96334,0.8273,0.1709119999999999,0.979697,jogging
1.355279,-1.391265,-0.242946,0.4680729999999999,-0.400598,0.2622239999999999,0.023671,-0.098545,0.174376,0.983927,upstairs
0.7627970000000001,-1.195459,1.935811,-0.294336,1.718762,-0.026904,0.026342,0.1839599999999999,0.253284,0.930384,walking
-1.426326,-1.510141,-0.017599,-0.0561659999999999,0.007285,-0.006265,-0.00077,0.056121,-0.059042,0.998161,standing
1.21873,-0.42686,-0.571699,1.304242,-1.805007,-0.525424,-0.174543,0.4848399999999999,0.854434,0.414014,jogging
-1.22615,1.33313,0.355515,-1.190866,0.507097,0.2000299999999999,-0.061161,-0.094563,-0.221575,-0.97189,downstairs
0.522664,-0.4475409999999999,0.002454,-0.000905,-0.000293,-0.007781,0.011967,-0.006398,0.450027,0.43275,sitting
2.2807310000000003,-1.504244,0.04338,0.206386,-0.020832,0.062336,-0.002288,-0.042541,0.050335,0.997786,standing
-1.180985,-1.398052,-0.0141409999999999,0.002355,-0.004831,-0.004224,0.001837,0.008553,-0.158984,0.985117,standing
0.551081,-1.443147,0.119615,0.144373,0.173615,-0.256206,0.194629,0.472117,0.066646,0.991864,jogging
-0.8573200000000001,-1.215034,-2.421832,-1.28201,-1.238322,0.161942,-0.183506,-0.011636,-0.263337,0.937381,downstairs
0.519361,-1.236587,0.060883,0.0592309999999999,0.015508,-0.037304,0.041887,0.098119,0.162777,0.94467,standing
2.16941,-1.268096,0.394265,-2.325574,0.526879,0.652261,0.166147,-0.064851,0.246253,0.954535,walking
-2.926086,-0.136899,0.002569,-0.005428,-0.0020829999999999,0.00281,-0.009396,-0.003,-0.21184,0.136471,sitting
-2.428817,-1.2240719999999998,-0.014161,-0.035536,1.5e-05,-0.007749,0.012131,-0.039355,-0.2222,0.940491,standing
-2.0657799999999997,-1.494844,1.751512,1.810471,0.621165,0.106296,-0.2136699999999999,0.046799,-0.066653,0.997117,walking
0.8671549999999999,-1.171296,-0.049918,-0.061604,0.035195,0.033817,0.014612,0.006239,0.296566,0.921256,standing
1.69738,-1.090856,-0.020778,0.006043,-0.016735,0.0137849999999999,0.005861,-0.001955,0.458032,0.887023,standing
-2.7018299999999997,-0.503504,0.069914,0.013899,0.032198,-0.004284,-0.006881,-0.002639,-0.372883,0.482498,sitting
1.15239,-0.34012,-0.000148,0.004056,-0.002189,0.001231,0.004489,-0.004101,0.8613940000000001,0.3336,sitting
-0.1183299999999999,-0.801778,-1.442082,-0.7508779999999999,-0.685198,0.453497,-0.145748,0.005782,-0.082098,0.718594,upstairs
